"ID","task","dishwasher_choice_1","dishwasher_choice_2","dishwasher_choice_3","dishwasher_choice_4","dishwasher_choice_5","dishwasher_choice_6","dishwasher_choice_7","dishwasher_choice_8","dishwasher_choice_9","dishwasher_choice_10","dishwasher_choice_11","dishwasher_choice_12","dishwasher_choice_13","dishwasher_choice_14","speaker_choice_1","speaker_choice_2","speaker_choice_3","speaker_choice_4","speaker_choice_5","speaker_choice_6","speaker_choice_7","speaker_choice_8","speaker_choice_9","speaker_choice_10","speaker_choice_11","speaker_choice_12","speaker_choice_13","speaker_choice_14","induction_choice_1","induction_choice_2","induction_choice_3","induction_choice_4","induction_choice_5","induction_choice_6","induction_choice_7","induction_choice_8","induction_choice_9","induction_choice_10","induction_choice_11","induction_choice_12","induction_choice_13","induction_choice_14","social_dist_rating._1","social_dist_rating._2","social_dist_rating._3","social_dist_rating._4","social_dist_rating._5","social_dist_rating._6","social_dist_rating._7","social_dist_rating._8","social_dist_rating._9","social_dist_rating._10","social_dist_rating._11","social_dist_rating._12","social_dist_rating._13","social_dist_rating._14","attention_check","attention_check_filter","why","age","country_of_birth","country_of_residence","employment","first_language","sex","student"
"R_1160bmbYjeq6XJm","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,4,3,6,1,2,1,3,3,4,2,1,"A bluetooth speaker",1,"I just found the text instructions to be clearer than the images, hence choosing those",47,"Guernsey","United Kingdom","DATA EXPIRED","English","Female","No"
"R_3dL07qFT2Xx94BI","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,4,3,6,2,3,1,3,4,7,6,2,"A bluetooth speaker",1,"I just chose the instructions that seemed the most useful to most people",46,"Hong Kong","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_2SofiYZmXHJkRsb","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","T","P","T","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,4,7,4,5,1,6,5,7,6,4,"A bluetooth speaker",1,"I feel the younger generation does a lot better with visuals where my parents or grand parents would prefer to understand things in text",41,"Mauritius","United Kingdom","Part-Time","English","Female","No"
"R_2con8fglOAtGhEX","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","T","P",6,6,6,3,3,7,2,3,1,2,4,5,6,2,"An induction cooktop",1,"I found the pictures much simpler and clearer to understand so selected this option for most people apart from the work colleague as I considered the text version to be a little more professional!",45,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","Yes"
"R_2zGsnD2MTa1kIld","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,1,3,6,2,4,1,4,4,7,5,3,"A bluetooth speaker",1,"The photo instructions were overall superior to the text instructions.",31,"United States","United States","Unemployed (and job seeking)","English","Male","No"
"R_3DoxLjilHNGFtps","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","T","T","T","T","T","T","T","T","T","T","T",2,4,6,3,1,5,1,1,1,3,3,4,3,2,"An induction cooktop",1,"I gave picture to the person who worked in the cafe as I thought they would know about hobs. The othersI gave text to as this is easier to understand, in my opinion.",60,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_7NFvQKjW80N25Tb","dishwasher","P","P","P","T","P","T","T","T","P","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,3,3,1,3,1,3,4,5,4,2,"A dishwasher",1,"I feel as though I chose text instructions for those who I believed would prefer a more ""old-school"" instructional method. My parents for example are older and would likely rather something they could just read, at least in my mind. I feel as though my friends would find it somewhat ridiculous to have picture instructions for something like a dishwasher, and would maybe even find it funny. I believe that applies to most of the people outside of my family that I am close with.",25,"Canada","Canada","DATA EXPIRED","English","Male","No"
"R_ueUU8DuzGHI5MLn","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,3,7,2,5,1,3,5,7,5,3,"A bluetooth speaker",1,"I thought the picture instructions were very clear so I chose them for everyone because they would be understood",34,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2xPhBavaKk26nBL","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","T","P","P","T","P","P","P","P","P","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,4,2,5,1,2,1,3,4,6,3,1,"A bluetooth speaker",1,"I gave the picture instructions to those that I am closer to as I believe if they had any problems with it they could still get in touch with me.  The text was just a bit clearer to understand.",32,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_3fkFrO1W91o4zjt","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,1,7,1,1,1,1,7,7,7,1,"A dishwasher",1,"Picture is much clearly and easy to understand",36,"South Africa","South Africa","Full-Time","English","Male","No"
"R_9ylDG9tgFPK2WIN","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","T","T","P","T","T","T","T","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,7,4,2,7,1,5,1,4,7,7,4,1,"A bluetooth speaker",1,"For some reason, of which I am not sure, I felt those closer to me, or who interact with me more regularly, would be able to more easily understand the text instructions.",37,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_263wCmr9u12GRlW","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","P","T","T","T",5,5,6,3,1,6,1,3,1,2,5,6,5,2,"An induction cooktop",1,"I PREFER TEXT INSTUCTIONS. 

I FIND THAT PICTURE INSTRUCTIONS ARE CONFUSING.

WHY NOT HAVE BOTH.",33,"Canada","Canada","Full-Time","English","Female","No"
"R_27jSgdvaO8JO3Xg","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","T","T","P","T","T","T","P","P","P","T","T",5,6,5,2,5,7,1,3,3,7,4,5,4,2,"An induction cooktop",1,"The people I knew the best I gave the text instructions while the others I gave the visual instructions.",20,"South Africa","South Africa","Unemployed (and job seeking)","English","Male","Yes"
"R_A4EzUjrLGZjPntn","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","T","T","T","T","T","P","T","P","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,4,6,1,2,1,3,6,6,3,2,"A bluetooth speaker",1,"I found the text instructions easier to follow and assume people with a similar background would also prefer the text instructions, for people I did not know as well or whose first language may not be English the images seemed more appropriate.",40,"Ireland","Ireland","Full-Time","English","DATA EXPIRED","No"
"R_vPk1HR7CTQh34FX","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",4,5,7,6,4,7,1,3,1,3,6,7,6,2,"An induction cooktop",1,"I chose to give everyone the text instructions. I found them to be very clear and concise, and I know that I would prefer to receive text instructions over pictures.",28,"Canada","Canada","Full-Time","English","Female","No"
"R_XhT4t6JPaxYMxUZ","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,3,2,7,1,2,1,5,6,6,5,2,"A dishwasher",1,"I PICKED THE ONE THAT WOULD BE THE EASIEST TO UNDERSTAND",34,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_3R8Sy1eE2izdjqI","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","T","T","T","T","T","T","T","T","T","T","T",6,5,7,4,2,6,1,2,1,3,6,6,4,2,"An induction cooktop",1,"I thought that the person working in the cafe would get the pictures fine as they are using appliances in their job. However I thought for the rest of the people that the text instructions were best as they were more detailed and told you exactly what to do without any guesswork",56,"United Kingdom","United Kingdom","Part-Time","English","Male","No"
"R_2Vl8rx401pVKkDZ","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","T","T","T","P","T","T","T","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,3,3,2,7,1,2,1,2,6,7,3,1,"A bluetooth speaker",1,"I decided to give text instructions to the people I knew well because I knew they would be able to understand it clearly. To make it easier for people I didn't know I chose pictures, even though they may well be just as capable of following the text instructions.",59,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_dmsg7ApRe39XFPr","dishwasher","T","T","T","T","P","P","T","T","P","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,4,3,6,1,2,1,1,6,4,2,1,"A dishwasher",1,"I just thought about who that would be in my own life and whether I thought they were more apt to want picture instructions vs word instructions.  Some people are visual, some are not.",53,"Canada","Canada","Full-Time","English","Male","No"
"R_3p8QKgn8ziRafOt","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","T","P","T","T","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,4,4,7,1,2,1,3,5,6,5,2,"A bluetooth speaker",1,"I tended to give the people I was closest to the picture one. I couldn't explain it but the picture one felt friendlier.",20,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","Yes"
"R_XBOKCQy6DUWMPMB","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",6,4,6,3,3,5,1,3,1,2,4,5,4,1,"An induction cooktop",1,"I would always give instructions for sing something to someone in text/written words rather than pictures, as I feel text/words are much clear/you can be extremely explicit whereas pictures can sometimes be misinterpreted. I chose to give everyone text/written instructions.",53,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1kOhjMeBRoLUpk3","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,3,2,3,1,1,1,3,4,4,4,1,"A bluetooth speaker",1,"I chose to give everyone the photo instructions as they were clearer.",24,"Canada","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1lotibcQiqgoqm3","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","P","T","P","T","T","T","T","P",7,7,7,7,5,7,1,7,1,7,7,7,4,1,"An induction cooktop",1,"I had certain individuals come to mind and was considering which form of instruction they'd follow easier",29,"United States","United Kingdom","Full-Time","English","Female","No"
"R_Z2yx4YwVs4dsxwZ","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,6,6,1,6,1,2,1,3,4,6,7,2,"A dishwasher",1,"I based my choice based not only on the kind of relationship I had with the person on the list but also on how I viewed the instructions myself. I could not limit my preference on what I think of the intended person only, I just made a decision based on what would be easier for anybody regardless of who they are or how well acquainted I am with them. Therefore I opted for the picture instructions because they are straightforward and easy to understand. Also, given that the other people on the list are strangers to me, I wouldn't know if they understood the language or not, thus the picture instructions seemed ideal.",32,"Zimbabwe","South Africa","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_28J9VQN2yI8nXkv","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,7,7,5,5,7,4,7,3,7,7,7,7,4,"An induction cooktop",1,"PICTURE INSTRUCTIONS ARE EASIER TO COMPREHEND, WORDS CAN JUST GET JUMBLED IN ONE'S MIND",40,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_3megNGF175fY1To","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","T","P","P","P","P","T","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7,5,4,7,1,3,2,3,5,7,5,2,"A bluetooth speaker",1,"The people who I was closer to I gave the picture so it was clear and visual. 
The people who I cared less about were given text as I felt it was still easy to understand but less effort",43,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_2thYy2Ny94qJm7Z","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","P","T","T","T","T","T","T","T","P","P","T","T",4,6,7,3,2,7,1,4,1,4,5,7,5,2,"An induction cooktop",1,"I just thought about what I would want if I was in their shoes for a person I did not know. for people I am close to I thought about them and what they would want",24,"United States","United States","Full-Time","English","Female","No"
"R_aidhIPJXxdNFTb3","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","P","T","T","T","T","T","T","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,4,7,2,4,1,3,6,7,3,2,"A bluetooth speaker",1,"I found the text instructions to be easier. i did give the picture  instructions to a few people. it was random as i found it difficult to make a judgement based on such small text. ideally id give each person both options",39,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2h5Ytsr0aEzXlhD","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,1,7,1,1,7,7,7,1,"A dishwasher",1,"I chose the picture instruction for everyone as I thought it was incredibly clear and easy to follow and therefore could not see the benefit of having written instructions.",53,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_10MFiosoSRFi5Fj","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,7,5,5,6,7,1,1,1,7,6,6,4,2,"An induction cooktop",1,"I think that the picture instructions were simple, therefore i wanted to give everyone the same instructions as i personally thought they were better",21,"United Kingdom","United Kingdom","Part-Time","English","Female","Yes"
"R_e8xQmdsdb3zw7Ch","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,7,6,4,3,6,2,3,1,4,3,5,4,2,"An induction cooktop",1,"The picture instructions were in my opinion clearer, which is why I would suggest them to people, regardless of how close they are to me.",28,"United Kingdom","United Kingdom","Other","English","Male","No"
"R_1pWqPJyfSTENKoQ","dishwasher","P","P","T","P","P","T","P","P","T","T","T","T","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,6,1,1,7,1,2,7,7,7,7,4,1,"A dishwasher",1,"I chose to give pictures to those I felt closest to and text instructions to those I did not feel close to.",42,"Vietnam","Australia","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_3KD9cfx3JN38l4h","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,4,6,2,5,1,3,5,7,5,3,"A bluetooth speaker",1,"I chose to give them all text instructions because the picture instructions weren't as clear as the text version.  I gave them all the text instructions as this what I would have preferred to receive.",57,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2CNzg8iNweyLqmr","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","P","P","P","P","P","T","P","P","P","P","P",6,6,5,4,4,4,1,2,2,3,5,6,3,2,"An induction cooktop",1,"I felt the picture instructions were much clearer. 

The ones I gave the text instructions to I felt would already know how to operate the appliance so probably wouldn't bother to read the word instructions or be offended/surprised by me giving them the 'simpler' picture instructions",47,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_2vkKwmuWYvfGsry","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","P","T","P","P","P","P","T","T","P","P",7,4,7,4,3,6,3,5,1,1,5,6,5,2,"An induction cooktop",1,"People i feel closer to will get the photo instructions while the people who i didn't know very well will get the text instructions",37,"Philippines","Canada","Due to start a new job within the next month","English","Male","No"
"R_OiDcBa5LJHuqlfb","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",5,5,5,4,2,6,1,5,1,3,3,5,3,2,"An induction cooktop",1,"I believe that the picture instructions are generally more clear and accessible to all people, so chose the picture instructions for everyone.",43,"Canada","Canada","Full-Time","English","Female","No"
"R_3EGSJ52R311hIoE","dishwasher","T","T","P","T","T","P","T","T","T","P","P","P","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,2,3,6,1,3,1,4,5,5,4,1,"A dishwasher",1,"I gave text instructions to the people closest to me because I felt like they could get in contact with me if any of the wording was wrong, but it is easier and less confusing to follow image instructions so I left those for the people I thought were more acquaintances",22,"Canada","Canada","Part-Time","English","Female","DATA EXPIRED"
"R_2QtXnHw4tyeBABi","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","T","P","P","T","P","P","P","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,5,2,7,1,5,1,6,7,7,2,1,"A bluetooth speaker",1,"Pictures seem more informal than text I think. So I decided to give the picture instructions to those I felt closer to.",37,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2UWpCNPtVTbqIZX","dishwasher","T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,6,5,3,7,2,2,1,4,4,5,4,3,"A dishwasher",1,"I chose the text for all of them because the text was simple and easy to understand. I thought the pictures did not explain anything more clearly or more helpfully than the text, and I think people are more used to text instructions than pictures.",27,"United Kingdom","Sweden","Full-Time","English","Female","Yes"
"R_2TYv59COUzoBcUI","dishwasher","P","P","T","T","T","T","P","P","T","P","T","T","P","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,7,5,6,6,1,3,2,3,6,7,3,1,"A dishwasher",1,"I just pictured what they would prefer and went with that. I didn't overthink it looking back, but it was what spoke to me when I thought of that person",47,"Ireland","Ireland","Part-Time","English","Female","No"
"R_2dQrrvUVpCox5Fo","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,3,1,6,1,3,1,2,3,6,3,2,"A bluetooth speaker",1,"I decided on all picture as I felt it was self explanatory",34,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","DATA EXPIRED"
"R_1H66uA1bA1hMihQ","dishwasher","P","T","P","P","P","P","P","P","P","P","P","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,4,2,6,1,3,1,3,4,7,5,2,"A dishwasher",1,"I would give a picture instructions to people who are close to me because I know their intellectual abilities and I would give the text instructions to people who I am not very acquitted with because I wouldn't know if they would understand the picture instructions or not.",37,"Nigeria","United Kingdom","Part-Time","English","Female","No"
"R_3CQm81NycLNdmrp","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,4,7,1,3,1,5,5,7,5,1,"A dishwasher",1,"I looked at both sets of instructions. Sometimes written instructions are necessary if there's a complex procedure, but in this case it was so straightforward that a simple set of step-by-step pictures do the trick quite nicely and I think would more likely be followed than written instructions",33,"Ireland","Ireland","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_2t4ZpjhYNrvwKBc","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","P","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,5,3,4,1,3,2,4,4,5,4,2,"A bluetooth speaker",1,"I would only use pictures if the person might struggle with reading text or English",45,"Australia","United Kingdom","Full-Time","English","Female","No"
